Time,Temperature (℃),Humidity (%RH),Date
2017-08-13 23:00:00,27.2,88.0,20170813
2017-08-14 00:00:00,25.6,95.0,20170813
2017-08-14 00:00:00,25.6,95.0,20170814
2017-08-14 01:00:00,25.6,95.0,20170814
2017-08-14 02:00:00,26.1,95.0,20170814
2017-08-14 03:00:00,26.7,91.0,20170814
2017-08-14 04:00:00,26.7,92.0,20170814
2017-08-14 05:00:00,26.1,93.0,20170814
2017-08-14 06:00:00,26.1,95.0,20170814
2017-08-14 07:00:00,26.1,94.0,20170814
2017-08-14 08:00:00,26.7,93.0,20170814
2017-08-14 09:00:00,27.2,90.0,20170814
2017-08-14 10:00:00,27.8,85.0,20170814
2017-08-14 11:00:00,28.9,79.0,20170814
2017-08-14 12:00:00,28.3,76.0,20170814
2017-08-14 13:00:00,31.1,70.0,20170814
2017-08-14 14:00:00,31.1,69.0,20170814
2017-08-14 15:00:00,32.2,67.0,20170814
2017-08-14 16:00:00,32.2,67.0,20170814
2017-08-14 17:00:00,31.7,67.0,20170814
2017-08-14 18:00:00,30.6,73.0,20170814
2017-08-14 19:00:00,30.6,71.0,20170814
2017-08-14 20:00:00,30.0,73.0,20170814
2017-08-14 21:00:00,29.4,78.0,20170814
2017-08-14 22:00:00,28.9,82.0,20170814
2017-08-14 23:00:00,28.9,77.0,20170814
2017-08-15 00:00:00,28.3,78.0,20170814
2017-08-15 00:00:00,28.3,78.0,20170815
2017-08-15 01:00:00,28.3,79.0,20170815
2017-08-15 02:00:00,27.8,81.0,20170815
2017-08-15 03:00:00,27.2,88.0,20170815
2017-08-15 04:00:00,27.8,84.0,20170815
2017-08-15 05:00:00,27.2,91.0,20170815
2017-08-15 06:00:00,26.1,92.0,20170815
2017-08-15 07:00:00,26.1,95.0,20170815
2017-08-15 08:00:00,26.7,92.0,20170815
2017-08-15 09:00:00,27.2,88.0,20170815
2017-08-15 10:00:00,27.8,84.0,20170815
2017-08-15 11:00:00,28.9,78.0,20170815
2017-08-15 12:00:00,30.0,73.0,20170815
2017-08-15 13:00:00,30.0,72.0,20170815
2017-08-15 14:00:00,30.6,66.0,20170815
2017-08-15 15:00:00,31.7,62.0,20170815
2017-08-15 16:00:00,32.2,63.0,20170815
2017-08-15 17:00:00,32.2,61.0,20170815
2017-08-15 18:00:00,31.7,68.0,20170815
2017-08-15 19:00:00,31.1,68.0,20170815
2017-08-15 20:00:00,29.4,71.0,20170815
2017-08-15 21:00:00,29.4,71.0,20170815
2017-08-15 22:00:00,28.3,79.0,20170815
2017-08-15 23:00:00,27.8,84.0,20170815
2017-08-16 00:00:00,27.8,82.0,20170815
2017-08-16 00:00:00,27.8,82.0,20170816
2017-08-16 01:00:00,27.2,91.0,20170816
2017-08-16 02:00:00,27.2,89.0,20170816
2017-08-16 03:00:00,26.7,85.0,20170816
2017-08-16 04:00:00,26.1,87.0,20170816
2017-08-16 05:00:00,26.1,86.0,20170816
2017-08-16 06:00:00,24.4,86.0,20170816
2017-08-16 07:00:00,24.4,88.0,20170816
2017-08-16 08:00:00,26.1,86.0,20170816
2017-08-16 09:00:00,26.1,89.0,20170816
2017-08-16 10:00:00,27.2,85.0,20170816
2017-08-16 11:00:00,27.8,78.0,20170816
2017-08-16 12:00:00,28.3,77.0,20170816
2017-08-16 13:00:00,28.3,77.0,20170816
2017-08-16 14:00:00,28.3,73.0,20170816
2017-08-16 15:00:00,28.3,74.0,20170816
2017-08-16 16:00:00,30.6,66.0,20170816
2017-08-16 17:00:00,30.6,63.0,20170816
2017-08-16 18:00:00,30.0,65.0,20170816
2017-08-16 19:00:00,27.2,78.0,20170816
2017-08-16 20:00:00,26.7,77.0,20170816
2017-08-16 21:00:00,25.6,86.0,20170816
2017-08-16 22:00:00,25.6,83.0,20170816
2017-08-16 23:00:00,26.7,80.0,20170816
2017-08-17 00:00:00,26.7,82.0,20170816
2017-08-17 00:00:00,26.7,82.0,20170817
2017-08-17 01:00:00,26.1,84.0,20170817
2017-08-17 02:00:00,26.1,84.0,20170817
2017-08-17 03:00:00,25.6,84.0,20170817
2017-08-17 04:00:00,25.6,88.0,20170817
2017-08-17 05:00:00,25.0,92.0,20170817
2017-08-17 06:00:00,26.7,85.0,20170817
2017-08-17 07:00:00,26.7,90.0,20170817
2017-08-17 08:00:00,27.2,88.0,20170817
2017-08-17 09:00:00,28.9,83.0,20170817
2017-08-17 10:00:00,30.0,74.0,20170817
2017-08-17 11:00:00,31.1,68.0,20170817
2017-08-17 12:00:00,31.7,62.0,20170817
2017-08-17 13:00:00,32.8,59.0,20170817
2017-08-17 14:00:00,33.9,54.0,20170817
2017-08-17 15:00:00,35.0,49.0,20170817
2017-08-17 16:00:00,35.0,49.0,20170817
2017-08-17 17:00:00,33.9,57.0,20170817
2017-08-17 18:00:00,33.3,57.0,20170817
2017-08-17 19:00:00,32.8,61.0,20170817
2017-08-17 20:00:00,31.1,69.0,20170817
2017-08-17 21:00:00,30.6,74.0,20170817
2017-08-17 22:00:00,29.4,80.0,20170817
2017-08-17 23:00:00,25.6,92.0,20170817
2017-08-18 00:00:00,25.0,93.0,20170817
2017-08-18 00:00:00,25.0,93.0,20170818
2017-08-18 01:00:00,25.6,91.0,20170818
2017-08-18 02:00:00,25.0,91.0,20170818
2017-08-18 03:00:00,25.0,88.0,20170818
2017-08-18 04:00:00,25.0,91.0,20170818
2017-08-18 05:00:00,25.0,93.0,20170818
2017-08-18 06:00:00,25.0,95.0,20170818
2017-08-18 07:00:00,26.1,90.0,20170818
2017-08-18 08:00:00,26.7,91.0,20170818
2017-08-18 09:00:00,28.3,80.0,20170818
2017-08-18 10:00:00,30.0,70.0,20170818
2017-08-18 11:00:00,31.7,63.0,20170818
2017-08-18 12:00:00,32.8,58.0,20170818
2017-08-18 13:00:00,34.4,57.0,20170818
2017-08-18 14:00:00,34.4,53.0,20170818
2017-08-18 15:00:00,35.0,52.0,20170818
2017-08-18 16:00:00,35.6,51.0,20170818
2017-08-18 17:00:00,35.6,54.0,20170818
2017-08-18 18:00:00,33.3,54.0,20170818
2017-08-18 19:00:00,31.7,59.0,20170818
2017-08-18 20:00:00,31.1,64.0,20170818
2017-08-18 21:00:00,30.6,69.0,20170818
2017-08-18 22:00:00,30.6,71.0,20170818
2017-08-18 23:00:00,30.6,74.0,20170818
2017-08-19 00:00:00,29.4,84.0,20170818
2017-08-19 00:00:00,29.4,84.0,20170819
2017-08-19 01:00:00,28.9,84.0,20170819
2017-08-19 02:00:00,28.9,85.0,20170819
2017-08-19 03:00:00,28.9,85.0,20170819
2017-08-19 04:00:00,28.3,89.0,20170819
2017-08-19 05:00:00,28.3,89.0,20170819
2017-08-19 06:00:00,28.3,85.0,20170819
2017-08-19 07:00:00,28.3,85.0,20170819
2017-08-19 08:00:00,30.0,80.0,20170819
2017-08-19 09:00:00,32.2,66.0,20170819
2017-08-19 10:00:00,33.3,59.0,20170819
2017-08-19 11:00:00,34.4,55.0,20170819
2017-08-19 12:00:00,35.6,53.0,20170819
2017-08-19 13:00:00,36.1,46.0,20170819
2017-08-19 14:00:00,36.7,45.0,20170819
2017-08-19 15:00:00,37.8,43.0,20170819
2017-08-19 16:00:00,37.8,43.0,20170819
2017-08-19 17:00:00,37.8,44.0,20170819
2017-08-19 18:00:00,36.7,47.0,20170819
2017-08-19 19:00:00,34.4,59.0,20170819
2017-08-19 20:00:00,32.8,61.0,20170819
2017-08-19 21:00:00,31.7,68.0,20170819
2017-08-19 22:00:00,30.6,73.0,20170819
2017-08-19 23:00:00,30.6,77.0,20170819
2017-08-20 00:00:00,28.3,75.0,20170819
2017-08-20 00:00:00,28.3,75.0,20170820
2017-08-20 01:00:00,25.6,85.0,20170820
2017-08-20 02:00:00,25.0,88.0,20170820
2017-08-20 03:00:00,25.6,81.0,20170820
2017-08-20 04:00:00,25.6,82.0,20170820
2017-08-20 05:00:00,25.0,85.0,20170820
2017-08-20 06:00:00,25.6,90.0,20170820
2017-08-20 07:00:00,25.6,91.0,20170820
2017-08-20 08:00:00,26.1,94.0,20170820
2017-08-20 09:00:00,26.1,94.0,20170820
2017-08-20 10:00:00,25.6,96.0,20170820
2017-08-20 11:00:00,25.6,96.0,20170820
2017-08-20 12:00:00,25.6,96.0,20170820
2017-08-20 13:00:00,27.2,91.0,20170820
2017-08-20 14:00:00,28.9,82.0,20170820
2017-08-20 15:00:00,26.7,87.0,20170820
2017-08-20 16:00:00,27.8,82.0,20170820
2017-08-20 17:00:00,26.7,85.0,20170820
2017-08-20 18:00:00,27.8,78.0,20170820
2017-08-20 19:00:00,28.3,81.0,20170820
2017-08-20 20:00:00,27.8,84.0,20170820
2017-08-20 21:00:00,27.8,87.0,20170820
2017-08-20 22:00:00,27.2,95.0,20170820
2017-08-20 23:00:00,28.3,91.0,20170820
2017-08-21 00:00:00,28.3,86.0,20170820
2017-08-21 00:00:00,28.3,86.0,20170821
2017-08-21 01:00:00,28.3,86.0,20170821
2017-08-21 02:00:00,27.8,89.0,20170821
2017-08-21 03:00:00,27.2,91.0,20170821
2017-08-21 04:00:00,27.2,93.0,20170821
2017-08-21 05:00:00,27.8,88.0,20170821
2017-08-21 06:00:00,27.2,92.0,20170821
2017-08-21 07:00:00,27.8,90.0,20170821
2017-08-21 08:00:00,28.3,89.0,20170821
2017-08-21 09:00:00,29.4,78.0,20170821
2017-08-21 10:00:00,31.1,70.0,20170821
2017-08-21 11:00:00,31.1,72.0,20170821
2017-08-21 12:00:00,31.7,72.0,20170821
2017-08-21 13:00:00,32.2,70.0,20170821
2017-08-21 14:00:00,30.6,77.0,20170821
2017-08-21 15:00:00,29.4,75.0,20170821
2017-08-21 16:00:00,32.2,70.0,20170821
2017-08-21 17:00:00,31.7,71.0,20170821
2017-08-21 18:00:00,32.8,66.0,20170821
2017-08-21 19:00:00,31.7,69.0,20170821
2017-08-21 20:00:00,30.6,76.0,20170821
2017-08-21 21:00:00,30.0,80.0,20170821
2017-08-21 22:00:00,28.9,84.0,20170821
2017-08-21 23:00:00,28.9,85.0,20170821
2017-08-22 00:00:00,28.3,88.0,20170821
2017-08-22 00:00:00,28.3,88.0,20170822
2017-08-22 01:00:00,28.3,88.0,20170822
2017-08-22 02:00:00,28.3,90.0,20170822
2017-08-22 03:00:00,28.3,90.0,20170822
2017-08-22 04:00:00,28.3,90.0,20170822
2017-08-22 05:00:00,28.3,94.0,20170822
2017-08-22 06:00:00,27.8,97.0,20170822
2017-08-22 07:00:00,28.3,93.0,20170822
2017-08-22 08:00:00,29.4,86.0,20170822
2017-08-22 09:00:00,30.6,82.0,20170822
2017-08-22 10:00:00,31.7,75.0,20170822
2017-08-22 11:00:00,32.8,72.0,20170822
2017-08-22 12:00:00,33.3,71.0,20170822
2017-08-22 13:00:00,34.4,64.0,20170822
2017-08-22 14:00:00,35.0,58.0,20170822
2017-08-22 15:00:00,34.4,58.0,20170822
2017-08-22 16:00:00,34.4,60.0,20170822
2017-08-22 17:00:00,34.4,59.0,20170822
2017-08-22 18:00:00,32.8,68.0,20170822
2017-08-22 19:00:00,32.2,70.0,20170822
2017-08-22 20:00:00,31.7,74.0,20170822
2017-08-22 21:00:00,30.6,77.0,20170822
2017-08-22 22:00:00,30.6,78.0,20170822
2017-08-22 23:00:00,30.0,78.0,20170822
2017-08-23 00:00:00,30.0,80.0,20170822
2017-08-23 00:00:00,30.0,80.0,20170823
2017-08-23 01:00:00,29.4,82.0,20170823
2017-08-23 02:00:00,28.9,84.0,20170823
2017-08-23 03:00:00,28.9,89.0,20170823
2017-08-23 04:00:00,28.9,86.0,20170823
2017-08-23 05:00:00,28.9,89.0,20170823
2017-08-23 06:00:00,28.9,85.0,20170823
2017-08-23 07:00:00,28.3,86.0,20170823
2017-08-23 08:00:00,29.4,81.0,20170823
2017-08-23 09:00:00,30.6,76.0,20170823
2017-08-23 10:00:00,32.2,69.0,20170823
2017-08-23 11:00:00,33.3,64.0,20170823
2017-08-23 12:00:00,33.9,59.0,20170823
2017-08-23 13:00:00,33.9,61.0,20170823
2017-08-23 14:00:00,33.9,60.0,20170823
2017-08-23 15:00:00,33.9,61.0,20170823
2017-08-23 16:00:00,34.4,61.0,20170823
2017-08-23 17:00:00,33.9,64.0,20170823
2017-08-23 18:00:00,33.9,65.0,20170823
2017-08-23 19:00:00,32.8,69.0,20170823
2017-08-23 20:00:00,31.7,73.0,20170823
2017-08-23 21:00:00,31.7,74.0,20170823
2017-08-23 22:00:00,30.6,77.0,20170823
2017-08-23 23:00:00,30.6,77.0,20170823
2017-08-24 00:00:00,30.0,77.0,20170823
2017-08-24 00:00:00,30.0,77.0,20170824
2017-08-24 01:00:00,30.0,77.0,20170824
2017-08-24 02:00:00,28.9,82.0,20170824
2017-08-24 03:00:00,28.9,82.0,20170824
2017-08-24 04:00:00,28.9,82.0,20170824
2017-08-24 05:00:00,28.3,84.0,20170824
2017-08-24 06:00:00,28.3,84.0,20170824
2017-08-24 07:00:00,28.3,85.0,20170824
2017-08-24 08:00:00,29.4,78.0,20170824
2017-08-24 09:00:00,29.4,78.0,20170824
2017-08-24 10:00:00,32.8,63.0,20170824
2017-08-24 11:00:00,33.9,59.0,20170824
2017-08-24 12:00:00,33.9,59.0,20170824
2017-08-24 13:00:00,34.4,60.0,20170824
2017-08-24 14:00:00,34.4,60.0,20170824
2017-08-24 15:00:00,34.4,63.0,20170824
2017-08-24 16:00:00,34.4,60.0,20170824
2017-08-24 17:00:00,35.6,57.0,20170824
2017-08-24 18:00:00,35.0,57.0,20170824
2017-08-24 19:00:00,33.3,66.0,20170824
2017-08-24 20:00:00,32.2,68.0,20170824
2017-08-24 21:00:00,31.1,74.0,20170824
2017-08-24 22:00:00,31.1,76.0,20170824
2017-08-24 23:00:00,30.6,79.0,20170824
2017-08-25 00:00:00,31.7,74.0,20170824
2017-08-25 00:00:00,31.7,74.0,20170825
2017-08-25 01:00:00,30.6,80.0,20170825
2017-08-25 02:00:00,30.6,82.0,20170825
2017-08-25 03:00:00,30.0,84.0,20170825
2017-08-25 04:00:00,30.0,84.0,20170825
2017-08-25 05:00:00,27.8,86.0,20170825
2017-08-25 06:00:00,28.3,92.0,20170825
2017-08-25 07:00:00,28.3,93.0,20170825
2017-08-25 08:00:00,29.4,87.0,20170825
2017-08-25 09:00:00,31.7,80.0,20170825
2017-08-25 10:00:00,32.8,74.0,20170825
2017-08-25 11:00:00,33.9,63.0,20170825
2017-08-25 12:00:00,34.4,62.0,20170825
2017-08-25 13:00:00,33.9,64.0,20170825
2017-08-25 14:00:00,35.0,64.0,20170825
2017-08-25 15:00:00,33.3,68.0,20170825
2017-08-25 16:00:00,33.3,69.0,20170825
2017-08-25 17:00:00,33.3,65.0,20170825
2017-08-25 18:00:00,30.0,76.0,20170825
2017-08-25 19:00:00,28.9,78.0,20170825
2017-08-25 20:00:00,28.9,81.0,20170825
2017-08-25 21:00:00,27.8,86.0,20170825
2017-08-25 22:00:00,28.9,83.0,20170825
2017-08-25 23:00:00,28.3,86.0,20170825
2017-08-26 00:00:00,28.3,87.0,20170825
2017-08-26 00:00:00,28.3,87.0,20170826
2017-08-26 01:00:00,28.3,90.0,20170826
2017-08-26 02:00:00,28.3,85.0,20170826
2017-08-26 03:00:00,27.8,92.0,20170826
2017-08-26 04:00:00,27.2,91.0,20170826
2017-08-26 05:00:00,27.2,90.0,20170826
2017-08-26 06:00:00,27.8,84.0,20170826
2017-08-26 07:00:00,27.8,80.0,20170826
2017-08-26 08:00:00,27.2,74.0,20170826
2017-08-26 09:00:00,26.7,59.0,20170826
2017-08-26 10:00:00,27.8,62.0,20170826
2017-08-26 11:00:00,28.3,59.0,20170826
2017-08-26 12:00:00,29.4,61.0,20170826
2017-08-26 13:00:00,29.4,61.0,20170826
2017-08-26 14:00:00,30.6,58.0,20170826
2017-08-26 15:00:00,30.0,59.0,20170826
2017-08-26 16:00:00,29.4,56.0,20170826
2017-08-26 17:00:00,29.4,54.0,20170826
2017-08-26 18:00:00,29.4,49.0,20170826
2017-08-26 19:00:00,28.3,52.0,20170826
2017-08-26 20:00:00,28.3,56.0,20170826
2017-08-26 21:00:00,27.2,58.0,20170826
2017-08-26 22:00:00,27.2,63.0,20170826
2017-08-26 23:00:00,27.8,64.0,20170826
2017-08-27 00:00:00,27.8,64.0,20170826
2017-08-27 00:00:00,27.8,64.0,20170827
2017-08-27 01:00:00,27.8,67.0,20170827
2017-08-27 02:00:00,27.8,67.0,20170827
2017-08-27 03:00:00,27.8,69.0,20170827
2017-08-27 04:00:00,27.8,69.0,20170827
2017-08-27 05:00:00,27.2,71.0,20170827
2017-08-27 06:00:00,27.8,73.0,20170827
2017-08-27 07:00:00,26.7,80.0,20170827
2017-08-27 08:00:00,27.8,74.0,20170827
2017-08-27 09:00:00,28.3,75.0,20170827
2017-08-27 10:00:00,30.0,68.0,20170827
2017-08-27 11:00:00,31.7,65.0,20170827
2017-08-27 12:00:00,32.8,63.0,20170827
2017-08-27 13:00:00,33.9,59.0,20170827
2017-08-27 14:00:00,33.3,59.0,20170827
2017-08-27 15:00:00,33.3,57.0,20170827
2017-08-27 16:00:00,34.4,58.0,20170827
2017-08-27 17:00:00,34.4,57.0,20170827
2017-08-27 18:00:00,33.3,58.0,20170827
2017-08-27 19:00:00,32.8,60.0,20170827
2017-08-27 20:00:00,31.1,69.0,20170827
2017-08-27 21:00:00,30.6,71.0,20170827
2017-08-27 22:00:00,30.6,72.0,20170827
2017-08-27 23:00:00,29.4,84.0,20170827
2017-08-28 00:00:00,28.9,87.0,20170827
2017-08-28 00:00:00,28.9,87.0,20170828
2017-08-28 01:00:00,28.9,85.0,20170828
2017-08-28 02:00:00,28.9,85.0,20170828
2017-08-28 03:00:00,28.3,85.0,20170828
2017-08-28 04:00:00,28.9,81.0,20170828
2017-08-28 05:00:00,28.9,78.0,20170828
2017-08-28 06:00:00,28.3,81.0,20170828
2017-08-28 07:00:00,28.9,77.0,20170828
2017-08-28 08:00:00,30.0,72.0,20170828
2017-08-28 09:00:00,31.7,65.0,20170828
2017-08-28 10:00:00,33.3,61.0,20170828
2017-08-28 11:00:00,33.9,58.0,20170828
2017-08-28 12:00:00,35.0,59.0,20170828
2017-08-28 13:00:00,35.6,53.0,20170828
2017-08-28 14:00:00,36.1,52.0,20170828
2017-08-28 15:00:00,37.2,52.0,20170828
2017-08-28 16:00:00,37.8,42.0,20170828
2017-08-28 17:00:00,36.7,46.0,20170828
2017-08-28 18:00:00,36.7,46.0,20170828
2017-08-28 19:00:00,35.6,56.0,20170828
2017-08-28 20:00:00,33.9,62.0,20170828
2017-08-28 21:00:00,32.2,70.0,20170828
2017-08-28 22:00:00,32.2,66.0,20170828
2017-08-28 23:00:00,31.7,70.0,20170828
2017-08-29 00:00:00,30.6,76.0,20170828
2017-08-29 00:00:00,30.6,76.0,20170829
2017-08-29 01:00:00,30.6,75.0,20170829
2017-08-29 02:00:00,30.6,76.0,20170829
2017-08-29 03:00:00,31.1,72.0,20170829
2017-08-29 04:00:00,30.0,77.0,20170829
2017-08-29 05:00:00,29.4,82.0,20170829
2017-08-29 06:00:00,28.3,82.0,20170829
2017-08-29 07:00:00,28.3,88.0,20170829
2017-08-29 08:00:00,28.9,85.0,20170829
2017-08-29 09:00:00,29.4,79.0,20170829
2017-08-29 10:00:00,30.6,78.0,20170829
2017-08-29 11:00:00,31.1,76.0,20170829
2017-08-29 12:00:00,31.7,68.0,20170829
2017-08-29 13:00:00,31.1,72.0,20170829
2017-08-29 14:00:00,30.0,75.0,20170829
2017-08-29 15:00:00,30.0,75.0,20170829
2017-08-29 16:00:00,29.4,75.0,20170829
2017-08-29 17:00:00,28.3,79.0,20170829
2017-08-29 18:00:00,27.8,73.0,20170829
2017-08-29 19:00:00,26.1,76.0,20170829
2017-08-29 20:00:00,26.7,67.0,20170829
2017-08-29 21:00:00,26.7,64.0,20170829
2017-08-29 22:00:00,26.7,64.0,20170829
2017-08-29 23:00:00,26.1,64.0,20170829
2017-08-30 00:00:00,25.6,62.0,20170829
2017-08-30 00:00:00,25.6,62.0,20170830
2017-08-30 01:00:00,25.6,61.0,20170830
2017-08-30 02:00:00,25.6,64.0,20170830
2017-08-30 03:00:00,25.6,61.0,20170830
2017-08-30 04:00:00,26.1,61.0,20170830
2017-08-30 05:00:00,26.1,61.0,20170830
2017-08-30 06:00:00,26.1,64.0,20170830
2017-08-30 07:00:00,25.6,68.0,20170830
2017-08-30 08:00:00,25.6,64.0,20170830
2017-08-30 09:00:00,26.1,63.0,20170830
2017-08-30 10:00:00,26.7,64.0,20170830
2017-08-30 11:00:00,26.7,63.0,20170830
2017-08-30 12:00:00,26.7,63.0,20170830
2017-08-30 13:00:00,27.2,62.0,20170830
2017-08-30 14:00:00,26.7,59.0,20170830
2017-08-30 15:00:00,26.7,59.0,20170830
2017-08-30 16:00:00,26.7,59.0,20170830
2017-08-30 17:00:00,26.7,59.0,20170830
2017-08-30 18:00:00,26.7,61.0,20170830
2017-08-30 19:00:00,26.1,60.0,20170830
2017-08-30 20:00:00,26.1,57.0,20170830
2017-08-30 21:00:00,26.1,60.0,20170830
2017-08-30 22:00:00,26.1,58.0,20170830
2017-08-30 23:00:00,25.6,59.0,20170830
2017-08-31 00:00:00,25.6,60.0,20170830
2017-08-31 00:00:00,25.6,60.0,20170831
2017-08-31 01:00:00,25.6,63.0,20170831
2017-08-31 02:00:00,25.0,66.0,20170831
2017-08-31 03:00:00,25.0,65.0,20170831
2017-08-31 04:00:00,25.0,69.0,20170831
2017-08-31 05:00:00,24.4,73.0,20170831
2017-08-31 06:00:00,24.4,73.0,20170831
2017-08-31 07:00:00,25.0,71.0,20170831
2017-08-31 08:00:00,25.0,67.0,20170831
2017-08-31 09:00:00,25.0,70.0,20170831
2017-08-31 10:00:00,25.6,65.0,20170831
2017-08-31 11:00:00,26.7,63.0,20170831
2017-08-31 12:00:00,27.2,57.0,20170831
2017-08-31 13:00:00,26.7,59.0,20170831
2017-08-31 14:00:00,26.1,57.0,20170831
2017-08-31 15:00:00,26.1,61.0,20170831
2017-08-31 16:00:00,25.6,63.0,20170831
2017-08-31 17:00:00,25.0,63.0,20170831
2017-08-31 18:00:00,24.4,69.0,20170831
2017-08-31 19:00:00,24.4,67.0,20170831
2017-08-31 20:00:00,23.9,71.0,20170831
2017-08-31 21:00:00,24.4,66.0,20170831
2017-08-31 22:00:00,24.4,67.0,20170831
2017-08-31 23:00:00,24.4,70.0,20170831
2017-09-01 00:00:00,23.9,74.0,20170831
2017-09-01 00:00:00,23.9,74.0,20170901
2017-09-01 01:00:00,23.9,72.0,20170901
2017-09-01 02:00:00,23.9,74.0,20170901
2017-09-01 03:00:00,23.9,74.0,20170901
2017-09-01 04:00:00,23.9,74.0,20170901
2017-09-01 05:00:00,23.9,76.0,20170901
2017-09-01 06:00:00,23.9,79.0,20170901
2017-09-01 07:00:00,23.9,77.0,20170901
2017-09-01 08:00:00,24.4,70.0,20170901
2017-09-01 09:00:00,25.0,72.0,20170901
2017-09-01 10:00:00,26.1,61.0,20170901
2017-09-01 11:00:00,26.7,59.0,20170901
2017-09-01 12:00:00,28.3,49.0,20170901
2017-09-01 13:00:00,28.9,48.0,20170901
2017-09-01 14:00:00,28.9,45.0,20170901
2017-09-01 15:00:00,28.9,45.0,20170901
2017-09-01 16:00:00,28.9,47.0,20170901
2017-09-01 17:00:00,28.9,45.0,20170901
2017-09-01 18:00:00,27.2,53.0,20170901
2017-09-01 19:00:00,26.1,56.0,20170901
2017-09-01 20:00:00,25.0,64.0,20170901
2017-09-01 21:00:00,24.4,71.0,20170901
2017-09-01 22:00:00,24.4,67.0,20170901
2017-09-01 23:00:00,23.3,74.0,20170901
2017-09-02 00:00:00,23.9,73.0,20170901
2017-09-02 00:00:00,23.9,73.0,20170902
2017-09-02 01:00:00,23.3,76.0,20170902
2017-09-02 02:00:00,22.8,80.0,20170902
2017-09-02 03:00:00,22.8,83.0,20170902
2017-09-02 04:00:00,23.3,82.0,20170902
2017-09-02 05:00:00,23.3,85.0,20170902
2017-09-02 06:00:00,23.9,78.0,20170902
2017-09-02 07:00:00,23.3,80.0,20170902
2017-09-02 08:00:00,25.0,73.0,20170902
2017-09-02 09:00:00,26.1,66.0,20170902
2017-09-02 10:00:00,27.2,62.0,20170902
2017-09-02 11:00:00,27.8,60.0,20170902
2017-09-02 12:00:00,28.9,55.0,20170902
2017-09-02 13:00:00,29.4,55.0,20170902
2017-09-02 14:00:00,29.4,56.0,20170902
2017-09-02 15:00:00,29.4,59.0,20170902
2017-09-02 16:00:00,28.9,61.0,20170902
2017-09-02 17:00:00,27.8,65.0,20170902
2017-09-02 18:00:00,27.8,67.0,20170902
2017-09-02 19:00:00,26.7,67.0,20170902
2017-09-02 20:00:00,26.7,71.0,20170902
2017-09-02 21:00:00,26.7,70.0,20170902
2017-09-02 22:00:00,26.1,68.0,20170902
2017-09-02 23:00:00,26.1,67.0,20170902
2017-09-03 00:00:00,25.6,71.0,20170902
2017-09-03 00:00:00,25.6,71.0,20170903
2017-09-03 01:00:00,25.6,73.0,20170903
2017-09-03 02:00:00,25.6,75.0,20170903
2017-09-03 03:00:00,25.6,77.0,20170903
2017-09-03 04:00:00,25.6,73.0,20170903
2017-09-03 05:00:00,25.6,73.0,20170903
2017-09-03 06:00:00,25.0,72.0,20170903
2017-09-03 07:00:00,25.0,69.0,20170903
2017-09-03 08:00:00,25.0,66.0,20170903
2017-09-03 09:00:00,25.6,63.0,20170903
2017-09-03 10:00:00,26.7,58.0,20170903
2017-09-03 11:00:00,28.3,53.0,20170903
2017-09-03 12:00:00,28.9,51.0,20170903
2017-09-03 13:00:00,28.9,56.0,20170903
2017-09-03 14:00:00,28.3,59.0,20170903
2017-09-03 15:00:00,27.8,66.0,20170903
2017-09-03 16:00:00,27.8,61.0,20170903
2017-09-03 17:00:00,27.2,67.0,20170903
2017-09-03 18:00:00,28.3,59.0,20170903
2017-09-03 19:00:00,27.2,67.0,20170903
2017-09-03 20:00:00,26.7,71.0,20170903
2017-09-03 21:00:00,26.7,72.0,20170903
2017-09-03 22:00:00,26.1,76.0,20170903
2017-09-03 23:00:00,26.1,76.0,20170903
2017-09-04 00:00:00,26.1,76.0,20170903
2017-09-04 00:00:00,26.1,76.0,20170904
2017-09-04 01:00:00,25.6,77.0,20170904
2017-09-04 02:00:00,25.0,82.0,20170904
2017-09-04 03:00:00,25.0,82.0,20170904
2017-09-04 04:00:00,25.0,86.0,20170904
2017-09-04 05:00:00,25.0,86.0,20170904
2017-09-04 06:00:00,25.0,86.0,20170904
2017-09-04 07:00:00,25.6,85.0,20170904
2017-09-04 08:00:00,25.6,86.0,20170904
2017-09-04 09:00:00,27.2,77.0,20170904
2017-09-04 10:00:00,28.9,68.0,20170904
2017-09-04 11:00:00,29.4,62.0,20170904
2017-09-04 12:00:00,30.0,58.0,20170904
2017-09-04 13:00:00,30.6,57.0,20170904
2017-09-04 14:00:00,31.1,55.0,20170904
2017-09-04 15:00:00,31.7,54.0,20170904
2017-09-04 16:00:00,31.1,57.0,20170904
2017-09-04 17:00:00,30.0,59.0,20170904
2017-09-04 18:00:00,30.0,60.0,20170904
2017-09-04 19:00:00,28.9,62.0,20170904
2017-09-04 20:00:00,28.3,69.0,20170904
2017-09-04 21:00:00,27.8,68.0,20170904
2017-09-04 22:00:00,27.2,74.0,20170904
2017-09-04 23:00:00,26.7,75.0,20170904
2017-09-05 00:00:00,26.7,76.0,20170904
2017-09-05 00:00:00,26.7,76.0,20170905
2017-09-05 01:00:00,26.7,77.0,20170905
2017-09-05 02:00:00,26.1,81.0,20170905
2017-09-05 03:00:00,26.1,81.0,20170905
2017-09-05 04:00:00,26.1,85.0,20170905
2017-09-05 05:00:00,26.1,86.0,20170905
2017-09-05 06:00:00,26.1,86.0,20170905
